,Name,Price,Vendor,VendorLink
519,"HP 15S-DU3501TU Laptop 11th Gen Core i5, 8GB, 1TB HDD, Windows 10 (Official Warranty)","Rs.98,900",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-15s-du3501tu-laptop-11th-gen-core-i5-8gb-1tb-hdd-windows-10-official-warranty-pakistan-p.11400.aspx
520,"Lenovo ThinkBook 15 Gen 2 Laptop - Intel Core i5-1135G7 4GB 256GB SSD 15.6"" FHD Mineral Grey","Rs.100,500",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-thinkbook-15-gen-2-laptop-intel-core-i5-1135g7-4gb-256gb-ssd-15-6-fhd-mineral-grey-pakistan-p.11166.aspx
521,"Dell Inspiron 3501 Laptop 11th Gen Core i5, 4GB, 1TB HDD, GeForce MX330 2GB, 15.6"" FHD, Windows 10 (Official Warranty)","Rs.103,000",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-3501-laptop-11th-gen-core-i5-4gb-1tb-hdd-geforce-mx330-2gb-15-6-fhd-windows-10-official-warranty-pakistan-p.11522.aspx
522,"Dell Inspiron 15 3505 Laptop - AMD Ryzen 5 3500U, 8GB, 512GB SSD, Win 10, AMD Radeon Vega 8 Graphics, Soft Mint (Official Warranty)","Rs.103,900",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-3505-laptop-amd-ryzen-5-3500u-8gb-512gb-ssd-win-10-amd-radeon-vega-8-graphics-soft-mint-official-warranty-pakistan-p.11360.aspx
523,HP 14t-DQ200 (CTO) Laptop - Intel Core-i5 1135G7 - 8GB - 256GB SSD - 16GB Optane - W10 - Jet Black,"Rs.104,000",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-14t-dq200-cto-laptop-intel-core-i5-1135g7-8gb-256gb-ssd-16gb-optane-w10-jet-black-pakistan-p.11120.aspx
524,"HP 15-DY2045NR Laptop - Intel Core i5-1135G7 8GB 256GB SSD 15.6"" HD W10","Rs.104,500",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-15-dy2045nr-laptop-intel-core-i5-1135g7-8gb-256gb-ssd-15-6-hd-w10-pakistan-p.11208.aspx
525,"Dell Inspiron 15 3501 Laptop - Intel Core i5-1135G7, 4GB, 1TB, MX330 2GB, Quarry Blue (Official Warranty)","Rs.105,000",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-3501-laptop-intel-core-i5-1135g7-4gb-1tb-mx330-2gb-quarry-blue-official-warranty-pakistan-p.11353.aspx
526,"Dell Inspiron 15 3501 Laptop - Intel Core i5-1135G7, 4GB, 1TB, MX330 2GB, Accent Black (Official Warranty)","Rs.105,000",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-3501-laptop-intel-core-i5-1135g7-4gb-1tb-mx330-2gb-accent-black-official-warranty-pakistan-p.11351.aspx
527,"Dell Inspiron 15 3501 Laptop - Intel Core i5-1135G7, 4GB, 1TB, NVIDIA GeForce MX330 2GB, Soft Mint (Official Warranty)","Rs.105,000",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-3501-laptop-intel-core-i5-1135g7-4gb-1tb-nvidia-geforce-mx330-2gb-soft-mint-official-warranty-pakistan-p.11352.aspx
528,"HP 15t-DW300 Touchscreen Laptop 11th Gen Intel Core i5, 8GB, 256GB SSD, W10, Black","Rs.107,000",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-15t-dw300-touchscreen-laptop-11th-gen-intel-core-i5-8gb-256gb-ssd-w10-black-pakistan-p.11600.aspx
529,"HP Pavilion 15-EH0126AU Laptop AMD Ryzen 5-4500U | 8GB | 512GB SSD | 15.6"" FHD | Windows 10 | Fog Blue (Official Warranty)","Rs.109,000",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-pavilion-15-eh0126au-laptop-amd-ryzen-5-4500u-8gb-512gb-ssd-15-6-fhd-windows-10-fog-blue-official-warranty-pakistan-p.11498.aspx
530,"Lenovo ThinkBook 14 G2 11th Gen Core i5, 8GB, 1TB HDD, Intel Iris Xe Graphics, 14"" FHD, Fingerprint Reader, Mineral Grey (Official Warranty)","Rs.110,000",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-thinkbook-14-g2-11th-gen-core-i5-8gb-1tb-hdd-intel-iris-xe-graphics-14-fhd-fingerprint-reader-mineral-grey-official-warranty-pakistan-p.11495.aspx
531,"HP Pavilion 14T-DV000 CTO Laptop - 11th Gen Intel Core i5, 8GB, 256GB SSD, 14.1"" FHD, W10","Rs.112,500",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-pavilion-14t-dv000-cto-laptop-11th-gen-intel-core-i5-8gb-256gb-ssd-14-1-fhd-w10-pakistan-p.11207.aspx
532,"Dell Inspiron 15 3505 Laptop - AMD Ryzen 7 3700U. 8GB, 512GB SSD, Windows 10, AMD Radeon RX Vega 10 Graphics, Soft Mint (Official Warranty)","Rs.113,000",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-3505-laptop-amd-ryzen-7-3700u-8gb-512gb-ssd-windows-10-amd-radeon-rx-vega-10-graphics-soft-mint-official-warranty-pakistan-p.11361.aspx
533,"Dell Inspiron 5505 Laptop AMD Ryzen 5 4500U, 8GB, 256GB SSD, Windows 10, 15.6"" FHD, Backlit KB, FingerPrint Reader, Platinum Silver (Official Warranty)","Rs.113,000",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-5505-laptop-amd-ryzen-5-4500u-8gb-256gb-ssd-windows-10-15-6-fhd-backlit-kb-fingerprint-reader-platinum-silver-official-warranty-pakistan-p.11389.aspx
534,"HP 15-DW3021NIA Laptop - Intel Core i5-1135G7, 4GB, 256GB SSD, GeForce MX150 2GB, 15.6"" HD, Jet black","Rs.113,500",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-15-dw3021nia-laptop-intel-core-i5-1135g7-4gb-256gb-ssd-geforce-mx150-2gb-15-6-hd-jet-black-pakistan-p.11023.aspx
535,"HP Pavilion 14-DV0010WM 11th Gen Core i5, 8GB, 256GB SSD, 14"" FHD IPS, Windows 10","Rs.114,000",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-pavilion-14-dv0010wm-11th-gen-core-i5-8gb-256gb-ssd-14-fhd-ips-windows-10-pakistan-p.11429.aspx
536,"Dell Inspiron 3501 Laptop - Intel Core i5-1135G7 8GB 512GB SSD MX330 2GB 15.6"" FHD Windows 10 (Black)","Rs.117,000",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-3501-laptop-intel-core-i5-1135g7-8gb-512gb-ssd-mx330-2gb-15-6-fhd-windows-10-black-pakistan-p.11339.aspx
537,"HP Pavilion x360 14m-DW1023DX Laptop - 11th Gen Ci5 1135G7, 8GB, 256GB SSD, 14"" FHD IPS Touchscreen, Windows 10","Rs.120,900",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-pavilion-x360-14m-dw1023dx-laptop-11th-gen-ci5-1135g7-8gb-256gb-ssd-14-fhd-ips-touchscreen-windows-10-pakistan-p.10546.aspx
538,"Lenovo IdeaPad Flex 5 2-in-1 Laptop - Intel Core i5-1135G7, 8GB, 256GB SSD, 14"" FHD IPS Touchscreen, W10, Graphite Grey","Rs.124,500",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-ideapad-flex-5-2-in-1-laptop-intel-core-i5-1135g7-8gb-256gb-ssd-14-fhd-ips-touchscreen-w10-graphite-grey-pakistan-p.11198.aspx
539,"Dell Inspiron 15 5502 Laptop 11th Gen Intel Core i5 1135G7, 8GB, 256GB SSD, 15.6"" FHD, FingerPrint Reader, Backlit KB, Silver, Bag (Local Warranty)","Rs.124,900",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-5502-laptop-11th-gen-intel-core-i5-1135g7-8gb-256gb-ssd-15-6-fhd-fingerprint-reader-backlit-kb-silver-bag-local-warranty-pakistan-p.10782.aspx
540,"HP ProBook 450 G8 Notebook PC 11th Gen Core i5, 8GB, 256GB SSD, 15.6"" FHD","Rs.125,500",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-probook-450-g8-notebook-pc-11th-gen-core-i5-8gb-256gb-ssd-15-6-fhd-pakistan-p.11565.aspx
541,"Lenovo Yoga 7 15ITL5 Laptop - 11th Gen Intel Core i5, 8GB, 256GB, 15.6"" FHD x360 Touchscreen, W10, Slate Grey","Rs.127,000",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-yoga-7-15itl5-laptop-11th-gen-intel-core-i5-8gb-256gb-15-6-fhd-x360-touchscreen-w10-slate-grey-pakistan-p.10992.aspx
542,"Dell Inspiron 14 5406 2-in-1 Laptop 11th Gen Intel Core i5 1135G7, 8GB, 256GB SSD, 14"" HD Touchscreen, W10 Professional, Silver, (Dune)","Rs.127,900",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-14-5406-2-in-1-laptop-11th-gen-intel-core-i5-1135g7-8gb-256gb-ssd-14-hd-touchscreen-w10-professional-silver-dune-pakistan-p.10947.aspx
543,"HP ProBook 440 G8 Notebook PC - 11th Gen Intel Core i5, 8GB, 512GB SSD, 14"" FHD, Bag, W10 (Local Warranty)","Rs.127,900",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-probook-440-g8-notebook-pc-11th-gen-intel-core-i5-8gb-512gb-ssd-14-fhd-bag-w10-local-warranty-pakistan-p.11200.aspx
544,"HP 15-DY2048NR Laptop 11th Gen Core i7, 8GB, 256GB SSD, W10","Rs.128,500",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-15-dy2048nr-laptop-11th-gen-core-i7-8gb-256gb-ssd-w10-pakistan-p.11488.aspx
545,"Dell Vostro 3500 Laptop - Intel Core i7-1165G7 - 8GB - 512GB SSD - 15.6"" FHD - Accent Black","Rs.129,000",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-vostro-3500-laptop-intel-core-i7-1165g7-8gb-512gb-ssd-15-6-fhd-accent-black-pakistan-p.11142.aspx
546,"Dell Inspiron 15 7506 2-in-1 Convertible Laptop - Intel Core i5-1135G7, 12GB, 512GB SSD, 32GB Optane, 15.6"" FHD x360 Touchscreen, Windows 10, Backlit Keyboard, Fingerprint Reader, Silver","Rs.129,900",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-7506-2-in-1-convertible-laptop-intel-core-i5-1135g7-12gb-512gb-ssd-32gb-optane-15-6-fhd-x360-touchscreen-windows-10-backlit-keyboard-fingerprint-reader-silver-pakistan-p.11274.aspx
547,"HP Pavilion 15-EG0123TX 11th Gen Intel Core i5, 8GB, 512GB SSD, MX450 2GB, Windows 10 (Official Warranty)","Rs.129,900",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-pavilion-15-eg0123tx-11th-gen-intel-core-i5-8gb-512gb-ssd-mx450-2gb-windows-10-official-warranty-pakistan-p.11373.aspx
548,"Dell Inspiron 15 5502 Laptop 11th Gen Intel Core i7 1165G7, 8GB, 256GB SSD, 15.6"" FHD, W10, Silver","Rs.131,500",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-5502-laptop-11th-gen-intel-core-i7-1165g7-8gb-256gb-ssd-15-6-fhd-w10-silver-pakistan-p.10795.aspx
549,"Lenovo IdeaPad Flex 5 14 | 2-in-1 Laptop - Intel Core i5-1135G7, 8GB, 512GB SSD, 14"" FHD IPS Touchscreen, W10, Graphite Grey","Rs.132,500",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-ideapad-flex-5-14-2-in-1-laptop-intel-core-i5-1135g7-8gb-512gb-ssd-14-fhd-ips-touchscreen-w10-graphite-grey-pakistan-p.11233.aspx
550,"HP Pavilion 15-DK1056WM Gaming Laptop 10th Gen Core i5, 8GB, 256GB SSD, GTX 1650 4GB, Windows 10","Rs.134,500",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-pavilion-15-dk1056wm-gaming-laptop-10th-gen-core-i5-8gb-256gb-ssd-gtx-1650-4gb-windows-10-pakistan-p.11420.aspx
551,"Dell Vostro 3500 Laptop - Intel Core i7-1165G7 - 8GB - 512GB SSD - 15.6"" FHD - MX330 2GB - Accent Black","Rs.134,900",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-vostro-3500-laptop-intel-core-i7-1165g7-8gb-512gb-ssd-15-6-fhd-mx330-2gb-accent-black-pakistan-p.11095.aspx
552,"Lenovo ThinkBook 14 G2 11th Gen Core i7, 8GB, 1TB HDD, Intel Iris Xe Graphics, 14"" FHD, Mineral Grey, Fingerprint Reader (Official Warranty)","Rs.136,000",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-thinkbook-14-g2-11th-gen-core-i7-8gb-1tb-hdd-intel-iris-xe-graphics-14-fhd-mineral-grey-fingerprint-reader-official-warranty-pakistan-p.11496.aspx
553,"HP Pavilion 15T-EG000 CTO Touchscreen Laptop 11th Gen Core i7, 8GB, 512GB SSD, 15.6"" HD, Windows 10, Silver","Rs.136,500",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-pavilion-15t-eg000-cto-touchscreen-laptop-11th-gen-core-i7-8gb-512gb-ssd-15-6-hd-windows-10-silver-pakistan-p.11548.aspx
554,"Dell Inspiron 5505 Laptop AMD Ryzen 7 4700U, 8GB, 512GB SSD, Windows 10, 15.6"" FHD, Backlit KB, FingerPrint Reader, Platinum Silver (Official Warranty)","Rs.137,900",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-5505-laptop-amd-ryzen-7-4700u-8gb-512gb-ssd-windows-10-15-6-fhd-backlit-kb-fingerprint-reader-platinum-silver-official-warranty-pakistan-p.11390.aspx
555,"Dell G5 15 5500 Gaming Laptop 10th Gen Core i5, 8GB, 256GB SSD, GTX 1650 4GB, Win10","Rs.138,900",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-g5-15-5500-gaming-laptop-10th-gen-core-i5-8gb-256gb-ssd-gtx-1650-4gb-win10-pakistan-p.10171.aspx
556,"Lenovo ThinkBook 14 G2 11th Gen Core i7, 8GB, 1TB HDD, NVIDIA GeForce MX450 2GB, 14"" FHD, Mineral Grey, Fingerprint Reader (Official Warranty)","Rs.139,500",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-thinkbook-14-g2-11th-gen-core-i7-8gb-1tb-hdd-nvidia-geforce-mx450-2gb-14-fhd-mineral-grey-fingerprint-reader-official-warranty-pakistan-p.11494.aspx
557,"Dell Inspiron 15 5502 Laptop 11th Gen Intel Core i5 1135G7, 8GB, 512GB SSD, 15.6"" FHD, FingerPrint Reader, Backlit KB, Silver, Bag (Local Warranty)","Rs.139,900",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-5502-laptop-11th-gen-intel-core-i5-1135g7-8gb-512gb-ssd-15-6-fhd-fingerprint-reader-backlit-kb-silver-bag-local-warranty-pakistan-p.10783.aspx
558,"HP ProBook 440 G8 11th Gen Core i5, 8GB, 512GB SSD, 14"" FHD, MX450 GB, Windows 10, Bag, Backlit KB, FingerPrint Reader (Official Warranty)","Rs.141,000",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-probook-440-g8-11th-gen-core-i5-8gb-512gb-ssd-14-fhd-mx450-gb-windows-10-bag-backlit-kb-fingerprint-reader-official-warranty-pakistan-p.11391.aspx
559,"HP ProBook 440 G8 11th Gen Core i7, 8GB, 512GB SSD, 14"" FHD, Windows 10, Bag, Backlit KB, FingerPrint Reader (Official Warranty)","Rs.141,500",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-probook-440-g8-11th-gen-core-i7-8gb-512gb-ssd-14-fhd-windows-10-bag-backlit-kb-fingerprint-reader-official-warranty-pakistan-p.11392.aspx
560,"Dell Inspiron 15 3501 Laptop - Intel Core i7-1165G7, 8GB, 512GB SSD, MX330 2GB, Soft Mint (Official Warranty)","Rs.141,900",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-3501-laptop-intel-core-i7-1165g7-8gb-512gb-ssd-mx330-2gb-soft-mint-official-warranty-pakistan-p.11358.aspx
561,"Lenovo IdeaPad Gaming 3 15 Laptop AMD Ryzen 5 4600H, 16GB, 128GB SSD + 1TB HDD, NVIDIA GeForce GTX 1650 4GB, 15.6"" FHD IPS 120Hz, Backlit KB, Onyx Black (Official Warranty)","Rs.145,000",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-ideapad-gaming-3-15-laptop-amd-ryzen-5-4600h-16gb-128gb-ssd-1tb-hdd-nvidia-geforce-gtx-1650-4gb-15-6-fhd-ips-120hz-backlit-kb-onyx-black-official-warranty-pakistan-p.11497.aspx
562,"Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 4600H, 16GB, 128GB SSD + 1TB HDD, NVIDIA GeForce GTX 1650 4GB, 15.6"" FHD IPS 120Hz, Backlit KB, Chameleon Blue (Official Warranty)","Rs.147,000",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-ideapad-gaming-3-laptop-amd-ryzen-5-4600h-16gb-128gb-ssd-1tb-hdd-nvidia-geforce-gtx-1650-4gb-15-6-fhd-ips-120hz-backlit-kb-chameleon-blue-official-warranty-pakistan-p.11493.aspx
563,"Asus FX506LI-US53 TUF F15 Gaming Laptop 10th Gen Core i5, 8GB, 512GB, GTX 1650 Ti 4GB GDDR6, 15.6"" FHD 144Hz, Windows 10, Backlit KB, Fingerprint Reader, Bonfire Black","Rs.147,500",Czone,https://www.czone.com.pk/laptops-asus-laptops-asus-fx506li-us53-tuf-f15-gaming-laptop-10th-gen-core-i5-8gb-512gb-gtx-1650-ti-4gb-gddr6-15-6-fhd-144hz-windows-10-backlit-kb-fingerprint-reader-bonfire-black-pakistan-p.11564.aspx
564,"HP Pavilion Gaming Laptop 15-EC1110AX AMD Ryzen 5 4600H, 8GB, 512GB, GTX 1650 4GB, 15.6"" FHD IPS 144Hz, Windows 10 (Official Warranty)","Rs.149,900",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-pavilion-gaming-laptop-15-ec1110ax-amd-ryzen-5-4600h-8gb-512gb-gtx-1650-4gb-15-6-fhd-ips-144hz-windows-10-official-warranty-pakistan-p.11512.aspx
565,"HP ProBook 440 G8 11th Gen Core i7, 8GB, 512GB SSD, MX450 2GB, 14"" FHD, Windows 10, Bag, Backlit KB, FingerPrint Reader (Official Warranty)","Rs.153,000",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-probook-440-g8-11th-gen-core-i7-8gb-512gb-ssd-mx450-2gb-14-fhd-windows-10-bag-backlit-kb-fingerprint-reader-official-warranty-pakistan-p.11393.aspx
566,"Dell Inspiron 15 5502 Laptop 11th Gen Intel Core i7 1165G7, 8GB, 512GB SSD, MX330 2GB GC, 15.6"" FHD, Silver, Dell Essential Backpack (Local Warranty)","Rs.157,900",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-15-5502-laptop-11th-gen-intel-core-i7-1165g7-8gb-512gb-ssd-mx330-2gb-gc-15-6-fhd-silver-dell-essential-backpack-local-warranty-pakistan-p.10787.aspx
567,"HP Pavilion 15-EG0122TX 11th Gen Intel Core i7, 12GB, 512GB SSD, MX450 2GB, Windows 10 (Official Warranty)","Rs.157,900",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-pavilion-15-eg0122tx-11th-gen-intel-core-i7-12gb-512gb-ssd-mx450-2gb-windows-10-official-warranty-pakistan-p.11372.aspx
568,"HP ENVY x360 Convert 13m-BD0023DX - 11th Gen Ci7 8GB 512GB SSD 13.3"" FHD IPS Touchscreen Windows 10","Rs.159,000",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-envy-x360-convert-13m-bd0023dx-11th-gen-ci7-8gb-512gb-ssd-13-3-fhd-ips-touchscreen-windows-10-pakistan-p.10602.aspx
569,"Lenovo Yoga 7i 2-in-1 14 Touchscreen x360 Laptop 11th Gen Core i7, 12GB, 512GB SSD, 14"" FHD IPS, Backlit KB, Windows 10, Slate Grey","Rs.160,000",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-yoga-7i-2-in-1-14-touchscreen-x360-laptop-11th-gen-core-i7-12gb-512gb-ssd-14-fhd-ips-backlit-kb-windows-10-slate-grey-pakistan-p.11563.aspx
570,"Dell Inspiron 14 5406 2-in-1 Laptop 11th Gen Intel Core i5 1135G7, 8GB, 512GB SSD, MX330 2GB, 14"" FHD Touchscreen, W10, Silver, Dell Essential Backpack, Dell Active Pen, FingerPrint Reader (Local Warranty)","Rs.162,000",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-14-5406-2-in-1-laptop-11th-gen-intel-core-i5-1135g7-8gb-512gb-ssd-mx330-2gb-14-fhd-touchscreen-w10-silver-dell-essential-backpack-dell-active-pen-fingerprint-reader-local-warranty-pakistan-p.10963.aspx
571,"Microsoft Surface Laptop 3, 13.5"" Multi-Touch (Platinum), 10th Gen Ci5 8GB 128GB SSD Windows 10","Rs.163,000",Czone,https://www.czone.com.pk/laptops-microsoft-laptops-microsoft-surface-laptop-3-13-5-multi-touch-platinum-10th-gen-ci5-8gb-128gb-ssd-windows-10-pakistan-p.9418.aspx
572,"HP Pavilion Gaming Laptop 15-EC1111AX - AMD Ryzen 7 4800H, 16GB, 512GB SSD, GTX 1650 Ti 4GB, 15.6"" FHD IPS 144Hz, W10 (Local Warranty)","Rs.174,500",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-pavilion-gaming-laptop-15-ec1111ax-amd-ryzen-7-4800h-16gb-512gb-ssd-gtx-1650-ti-4gb-15-6-fhd-ips-144hz-w10-local-warranty-pakistan-p.11246.aspx
573,"Dell Inspiron 14 5406 2-in-1 Laptop 11th Gen Intel Core i7 1165G7, 8GB, 512GB SSD, 14"" FHD Touchscreen, MX330 2GB GC, W10, Silver, Dell Essential Backpack, Dell Active Pen (Local Warranty)","Rs.175,000",Czone,https://www.czone.com.pk/laptops-dell-laptops-dell-inspiron-14-5406-2-in-1-laptop-11th-gen-intel-core-i7-1165g7-8gb-512gb-ssd-14-fhd-touchscreen-mx330-2gb-gc-w10-silver-dell-essential-backpack-dell-active-pen-local-warranty-pakistan-p.10784.aspx
574,"Apple MacBook Air 13.3"" MGND3LL/A Gold (Late 2020), M1 Chip","Rs.176,000",Czone,https://www.czone.com.pk/laptops-apple-laptops-apple-macbook-air-13-3-mgnd3ll-a-gold-late-2020-m1-chip-pakistan-p.10962.aspx
575,"Apple MacBook Air 13.3"" M1 Chip MGN93LL/A Silver (Late 2020)","Rs.176,000",Czone,https://www.czone.com.pk/laptops-apple-laptops-apple-macbook-air-13-3-m1-chip-mgn93ll-a-silver-late-2020-pakistan-p.10583.aspx
576,"Apple MacBook Air 13.3"" MGN63 Space Gray (Late 2020), M1 Chip","Rs.177,000",Czone,https://www.czone.com.pk/laptops-apple-laptops-apple-macbook-air-13-3-mgn63-space-gray-late-2020-m1-chip-pakistan-p.10682.aspx
577,Lenovo Legion 5 15IMH05H Gaming Laptop 10th Gen Ci7 10750H 8GB 512GB SSD GTX 1660 Ti Windows 10,"Rs.187,000",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-legion-5-15imh05h-gaming-laptop-10th-gen-ci7-10750h-8gb-512gb-ssd-gtx-1660-ti-windows-10-pakistan-p.10090.aspx
578,"Microsoft Surface Laptop 3, 13.5"" Multi-Touch (Platinum), 10th Gen Ci5 8GB 256GB SSD Windows 10","Rs.188,900",Czone,https://www.czone.com.pk/laptops-microsoft-laptops-microsoft-surface-laptop-3-13-5-multi-touch-platinum-10th-gen-ci5-8gb-256gb-ssd-windows-10-pakistan-p.10290.aspx
579,"Apple MacBook Pro 13.3"" (2020) MXK62LL Silver, MXK32LL Space Gray","Rs.201,900",Czone,https://www.czone.com.pk/laptops-apple-laptops-apple-macbook-pro-13-3-2020-mxk62ll-silver-mxk32ll-space-gray-pakistan-p.9732.aspx
580,"Apple MacBook Pro 13.3"" MYD82LL/A Space Gray, MYDA2LL/A Silver (Late 2020), M1 Chip","Rs.212,000",Czone,https://www.czone.com.pk/laptops-apple-laptops-apple-macbook-pro-13-3-myd82ll-a-space-gray-myda2ll-a-silver-late-2020-m1-chip-pakistan-p.10584.aspx
581,Asus ROG Zephyrus G14 GA401I Gaming Laptop - AMD Ryzen 9-4900HS - 16GB - 1TB SSD - NVIDIA GeForce RTX 2060 - Moonlight White - Windows 10 - 14-inch FHD IPS 120Hz,"Rs.222,000",Czone,https://www.czone.com.pk/laptops-asus-laptops-asus-rog-zephyrus-g14-ga401i-gaming-laptop-amd-ryzen-9-4900hs-16gb-1tb-ssd-nvidia-geforce-rtx-2060-moonlight-white-windows-10-14-inch-fhd-ips-120hz-pakistan-p.11064.aspx
582,"HP Spectre x360 Convertible 14-EA0047NR - 11th Gen Intel Core i7, 16GB, 512GB SSD, 13.5"" WUXGA+ Touchscreen IPS","Rs.226,900",Czone,https://www.czone.com.pk/laptops-hp-laptops-hp-spectre-x360-convertible-14-ea0047nr-11th-gen-intel-core-i7-16gb-512gb-ssd-13-5-wuxga-touchscreen-ips-pakistan-p.11315.aspx
583,"ASUS TUF Dash F15 FX516PM-211.TF15 Gaming Laptop 11th Gen Core i7, 16GB, 512GB SSD, GeForce RTX 3060 6GB, 15.6"" FHD WV, Windows 10","Rs.229,000",Czone,https://www.czone.com.pk/laptops-asus-laptops-asus-tuf-dash-f15-fx516pm-211-tf15-gaming-laptop-11th-gen-core-i7-16gb-512gb-ssd-geforce-rtx-3060-6gb-15-6-fhd-wv-windows-10-pakistan-p.11521.aspx
584,"Lenovo ThinkPad L13 Yoga Gen 2 11th Gen Core i7, 16GB, 512GB, 13.3"" FHD IPS Touchscreen, Backlit KB, Windows 10 (Official Warranty) - 20VK0011UE","Rs.238,000",Czone,https://www.czone.com.pk/laptops-lenovo-laptops-lenovo-thinkpad-l13-yoga-gen-2-11th-gen-core-i7-16gb-512gb-13-3-fhd-ips-touchscreen-backlit-kb-windows-10-official-warranty-20vk0011ue-pakistan-p.11589.aspx
585,"Apple MacBook Pro 13.3"" with Retina Display (2020), MXK72LL Silver, MXK52LL Space Gray","Rs.239,000",Czone,https://www.czone.com.pk/laptops-apple-laptops-apple-macbook-pro-13-3-with-retina-display-2020-mxk72ll-silver-mxk52ll-space-gray-pakistan-p.9733.aspx
586,"Microsoft Surface Laptop 3, 13.5"" Multi-Touch (Platinum), 10th Gen Ci7, 16GB, 256GB SSD, 13.5"" Touchscreen, Win10","Rs.245,000",Czone,https://www.czone.com.pk/laptops-microsoft-laptops-microsoft-surface-laptop-3-13-5-multi-touch-platinum-10th-gen-ci7-16gb-256gb-ssd-13-5-touchscreen-win10-pakistan-p.10291.aspx
587,"Microsoft Surface Book 3 - 13.5"" Multi-Touch, Intel Core i5-1035G7, 8GB, 256GB SSD","Rs.248,500",Czone,https://www.czone.com.pk/laptops-microsoft-laptops-microsoft-surface-book-3-13-5-multi-touch-intel-core-i5-1035g7-8gb-256gb-ssd-pakistan-p.11225.aspx
588,"Apple MacBook Pro 13.3"" M1 Chip, MYD92 Space Gray, MYDC2 Silver","Rs.251,000",Czone,https://www.czone.com.pk/laptops-apple-laptops-apple-macbook-pro-13-3-m1-chip-myd92-space-gray-mydc2-silver-pakistan-p.10884.aspx
589,"Apple MacBook Pro 13.3"" with Retina Display (2020), MWP72LL Silver, MWP42LL Space Gray","Rs.282,000",Czone,https://www.czone.com.pk/laptops-apple-laptops-apple-macbook-pro-13-3-with-retina-display-2020-mwp72ll-silver-mwp42ll-space-gray-pakistan-p.9734.aspx
